Order_ID,Date,Financial_Year,Quarter,Month,Region,Department,Product,Customer_Segment,Salesperson,Units_Sold,Sales_Revenue,COGS,Gross_Profit,Operating_Expenses,Net_Profit,Budget_Sales,Sales_Variance,Profit_Margin_Percent,Growth_Percent,Currency
ORD-100359,05-06-2024,FY2024,Q2,June,Central,Consumer Goods,Travel Bag,Corporate,Neha,3,33640.89,24820.95,8819.94,3838.53,4981.41,30682.17,2958.72,14.81,11.3,INR
ORD-104353,05-06-2024,FY2024,Q2,June,North,Healthcare,Thermometer,Small Business,Amit,3,10661.18,6613.46,4047.72,1433.83,2613.88,10027.46,633.72,24.52,2,INR
ORD-102789,06-06-2024,FY2024,Q2,June,South,Furniture,Cabinet,Small Business,Sneha,14,276509.76,156597.65,119912.11,58276.08,61636.03,300822.19,-24312.43,22.29,14.99,INR
ORD-101960,06-06-2024,FY2024,Q2,June,Central,Technology,Monitor,Small Business,Anjali,17,777328.13,534535.93,242792.2,103910.68,138881.52,764423.56,12904.57,17.87,6.77,INR
ORD-104494,06-06-2024,FY2024,Q2,June,East,Office Supplies,Paper Pack,Consumer,Sneha,20,884137.78,570607.75,313530.03,193990.42,119539.61,905181.5,-21043.72,13.52,23.27,INR
ORD-104363,07-06-2024,FY2024,Q2,June,South,Office Supplies,Stapler,Corporate,Rahul,5,171901.65,110899.23,61002.42,23343.78,37658.64,181861.57,-9959.92,21.91,-3.98,INR
ORD-100639,07-06-2024,FY2024,Q2,June,West,Consumer Goods,Water Bottle,Consumer,Rahul,7,340293.73,178011.11,162282.62,51183.61,111099.01,311420.64,28873.1,32.65,-6.35,INR
ORD-101263,07-06-2024,FY2024,Q2,June,East,Office Supplies,Pen Set,Consumer,Amit,8,241433.15,131641.08,109792.07,34407.58,75384.49,240623.32,809.83,31.22,9.7,INR
ORD-101059,07-06-2024,FY2024,Q2,June,West,Furniture,Bookshelf,Consumer,Rahul,11,114648,84058.66,30589.33,10999.63,19589.7,111164.34,3483.66,17.09,-2,INR
ORD-103843,08-06-2024,FY2024,Q2,June,Central,Consumer Goods,Water Bottle,Consumer,Rohit,16,782307.66,413827.41,368480.25,113140.57,255339.68,810786.24,-28478.58,32.64,21.7,INR
ORD-100124,08-06-2024,FY2024,Q2,June,West,Furniture,Cabinet,Corporate,Priya,4,169449.96,117618.83,51831.13,19613.73,32217.4,160716.79,8733.17,19.01,-3.26,INR
ORD-103148,08-06-2024,FY2024,Q2,June,West,Furniture,Conference Table,Small Business,Sneha,15,232627.09,148821.87,83805.22,28669.68,55135.54,242022.81,-9395.72,23.7,3.03,INR
ORD-104809,08-06-2024,FY2024,Q2,June,East,Office Supplies,Notebook,Consumer,Rahul,14,105496.78,59425.02,46071.75,15810.69,30261.06,99850.81,5645.96,28.68,13.87,INR
ORD-100277,08-06-2024,FY2024,Q2,June,South,Technology,Monitor,Consumer,Anjali,18,425360.06,328062.17,97297.88,67074.18,30223.7,475746.71,-50386.65,7.11,-3.38,INR
ORD-100985,09-06-2024,FY2024,Q2,June,East,Healthcare,BP Monitor,Consumer,Sneha,18,28116.77,18495.39,9621.38,4394.55,5226.83,30099.13,-1982.36,18.59,-7.1,INR
ORD-100669,09-06-2024,FY2024,Q2,June,Central,Furniture,Cabinet,Small Business,Vikas,2,22054.97,15142.38,6912.59,2113.39,4799.21,20376.64,1678.33,21.76,22.5,INR
ORD-102062,09-06-2024,FY2024,Q2,June,Central,Technology,Tablet,Consumer,Neha,18,720770.53,501696.58,219073.95,125502.07,93571.88,797164.99,-76394.46,12.98,16.88,INR
ORD-100663,09-06-2024,FY2024,Q2,June,South,Technology,Tablet,Consumer,Neha,11,78684.14,45954.49,32729.64,8180.96,24548.68,75404.59,3279.54,31.2,22.2,INR
ORD-104080,09-06-2024,FY2024,Q2,June,South,Furniture,Bookshelf,Consumer,Rohit,13,185382.21,102112.54,83269.66,23274.55,59995.12,199997.35,-14615.14,32.36,8.92,INR
ORD-101457,09-06-2024,FY2024,Q2,June,East,Furniture,Desk,Corporate,Sneha,9,115190.98,77413.51,37777.47,9535.79,28241.68,124257.78,-9066.8,24.52,0.12,INR
ORD-101327,10-06-2024,FY2024,Q2,June,Central,Office Supplies,Pen Set,Corporate,Neha,18,466840.12,269565.67,197274.45,96471.04,100803.41,509906.27,-43066.15,21.59,19.85,INR
ORD-104362,10-06-2024,FY2024,Q2,June,North,Office Supplies,Notebook,Corporate,Rahul,4,46436.52,24571.18,21865.34,8071.48,13793.86,42297.46,4139.06,29.7,4.7,INR
ORD-102421,10-06-2024,FY2024,Q2,June,South,Consumer Goods,Calculator,Corporate,Priya,19,821196.68,588227.28,232969.4,177956.76,55012.64,740699.08,80497.6,6.7,-7.58,INR
ORD-104428,11-06-2024,FY2024,Q2,June,East,Office Supplies,Stapler,Consumer,Priya,15,168154.37,122956.68,45197.69,35325.1,9872.59,154201.02,13953.35,5.87,-7.06,INR
ORD-104550,11-06-2024,FY2024,Q2,June,North,Furniture,Desk,Corporate,Rohit,2,24312.6,13787.56,10525.04,2541.73,7983.31,25871.78,-1559.19,32.84,16.51,INR
ORD-103542,11-06-2024,FY2024,Q2,June,Central,Technology,Monitor,Corporate,Rohit,14,79356.97,44908.91,34448.06,15537.48,18910.58,76296.54,3060.43,23.83,15.84,INR
ORD-104774,11-06-2024,FY2024,Q2,June,East,Technology,Tablet,Corporate,Rahul,13,643631.15,386876.68,256754.47,65297.93,191456.54,671928.1,-28296.95,29.75,1.18,INR
ORD-104710,11-06-2024,FY2024,Q2,June,Central,Healthcare,First Aid Box,Corporate,Rahul,1,25548.22,14978.23,10569.99,4399.87,6170.11,24018.41,1529.81,24.15,20.87,INR
ORD-104049,12-06-2024,FY2024,Q2,June,North,Office Supplies,File Folder,Corporate,Vikas,9,70945.79,41540.53,29405.26,12380,17025.26,71308.18,-362.39,24,4.53,INR
ORD-102186,12-06-2024,FY2024,Q2,June,East,Furniture,Cabinet,Corporate,Neha,17,200843.4,127673.64,73169.76,16763.99,56405.77,185801.22,15042.18,28.08,19.81,INR
ORD-103452,12-06-2024,FY2024,Q2,June,South,Consumer Goods,Backpack,Consumer,Vikas,14,435892.32,256822.11,179070.2,53623.3,125446.9,448845.16,-12952.84,28.78,4.25,INR
ORD-103998,13-06-2024,FY2024,Q2,June,East,Technology,Smartphone,Corporate,Sneha,5,135464.9,97245.53,38219.36,22738.52,15480.85,144329.98,-8865.08,11.43,-4.15,INR
ORD-104977,13-06-2024,FY2024,Q2,June,South,Technology,Tablet,Small Business,Anjali,6,221563.32,168735.02,52828.29,23362.11,29466.19,217257.64,4305.68,13.3,9.24,INR
ORD-103779,13-06-2024,FY2024,Q2,June,North,Office Supplies,File Folder,Corporate,Anjali,15,740060.05,520499.7,219560.35,69247.06,150313.29,777420.09,-37360.05,20.31,0.7,INR
ORD-101448,13-06-2024,FY2024,Q2,June,East,Technology,Smartphone,Small Business,Vikas,8,314477.16,190006.05,124471.11,47796.12,76675,301492.2,12984.96,24.38,11.2,INR
ORD-101656,14-06-2024,FY2024,Q2,June,East,Furniture,Cabinet,Small Business,Sneha,19,478566.17,290876.43,187689.74,43381.15,144308.59,476038.1,2528.08,30.15,11.29,INR
ORD-104321,14-06-2024,FY2024,Q2,June,North,Healthcare,BP Monitor,Consumer,Priya,9,13687.01,8982.41,4704.61,2073.06,2631.54,13754.26,-67.25,19.23,9.2,INR
ORD-102209,15-06-2024,FY2024,Q2,June,South,Consumer Goods,Water Bottle,Corporate,Priya,12,457872.76,350811.91,107060.85,65027.3,42033.55,496240.59,-38367.83,9.18,-7.97,INR
ORD-100739,15-06-2024,FY2024,Q2,June,South,Consumer Goods,Headphones,Corporate,Vikas,10,116282.18,85155.45,31126.72,10694.82,20431.91,128598.08,-12315.9,17.57,-1.1,INR
ORD-103498,15-06-2024,FY2024,Q2,June,Central,Consumer Goods,Backpack,Consumer,Anjali,18,198071.29,109020.36,89050.93,21129.73,67921.2,185844.2,12227.09,34.29,5.49,INR
ORD-101434,15-06-2024,FY2024,Q2,June,West,Technology,Smartphone,Consumer,Rohit,16,198813.07,127313.84,71499.23,35795.92,35703.32,203381.34,-4568.27,17.96,8.8,INR
ORD-103683,15-06-2024,FY2024,Q2,June,Central,Consumer Goods,Backpack,Small Business,Rahul,16,664531.52,416746.82,247784.7,100139.97,147644.73,606479.81,58051.71,22.22,12.54,INR
ORD-102792,16-06-2024,FY2024,Q2,June,North,Office Supplies,Paper Pack,Small Business,Priya,8,22529.57,12641.21,9888.36,2028.49,7859.87,21266.34,1263.23,34.89,20.65,INR
ORD-102428,16-06-2024,FY2024,Q2,June,South,Technology,Laptop,Consumer,Priya,11,308871.67,213337.72,95533.96,59072.53,36461.42,278490.31,30381.36,11.8,3.13,INR
ORD-104743,16-06-2024,FY2024,Q2,June,North,Technology,Laptop,Consumer,Anjali,15,658970.26,468930.53,190039.74,97966.16,92073.57,684233.36,-25263.1,13.97,16.58,INR
ORD-102339,16-06-2024,FY2024,Q2,June,West,Technology,Smartphone,Consumer,Sneha,13,446364.63,266524.18,179840.45,96055.04,83785.41,433324.7,13039.93,18.77,10.78,INR
ORD-100635,17-06-2024,FY2024,Q2,June,North,Office Supplies,Stapler,Corporate,Amit,1,20882.98,12370.99,8511.98,2481.08,6030.91,20814.52,68.45,28.88,20.41,INR
ORD-104271,17-06-2024,FY2024,Q2,June,South,Consumer Goods,Headphones,Small Business,Amit,17,188162.92,112832.93,75329.99,28370.12,46959.88,210200.35,-22037.43,24.96,6.41,INR
ORD-101993,17-06-2024,FY2024,Q2,June,West,Consumer Goods,Headphones,Consumer,Anjali,12,178936.31,102588.1,76348.2,30179.78,46168.42,170874.56,8061.74,25.8,-5.02,INR
ORD-103482,17-06-2024,FY2024,Q2,June,South,Healthcare,Gloves,Consumer,Anjali,7,323415.43,172393.58,151021.84,58666.91,92354.93,331395.31,-7979.89,28.56,10.38,INR
ORD-103585,17-06-2024,FY2024,Q2,June,South,Office Supplies,File Folder,Consumer,Sneha,16,539417.93,354258.79,185159.13,91338.4,93820.73,497732.05,41685.87,17.39,3.4,INR
ORD-101231,18-06-2024,FY2024,Q2,June,Central,Technology,Smartphone,Small Business,Vikas,11,473422.39,253357.71,220064.68,73777,146287.69,470388.05,3034.34,30.9,4.99,INR
ORD-102046,19-06-2024,FY2024,Q2,June,South,Consumer Goods,Travel Bag,Consumer,Vikas,1,41736.69,29057.57,12679.12,6442.69,6236.43,41860.39,-123.7,14.94,21.67,INR
ORD-102069,19-06-2024,FY2024,Q2,June,South,Healthcare,Gloves,Consumer,Sneha,17,136930.83,90012.25,46918.58,29084.25,17834.33,138079.44,-1148.61,13.02,10.04,INR
ORD-103048,19-06-2024,FY2024,Q2,June,South,Technology,Smartphone,Consumer,Rahul,6,70927.94,38730.07,32197.87,5913.12,26284.75,67428.93,3499.01,37.06,2.26,INR
ORD-103076,20-06-2024,FY2024,Q2,June,West,Consumer Goods,Headphones,Small Business,Amit,15,664694.39,495168.73,169525.66,67241.81,102283.85,637984.63,26709.76,15.39,11.68,INR
ORD-100874,20-06-2024,FY2024,Q2,June,Central,Technology,Printer,Corporate,Amit,12,406980.07,301909.03,105071.04,84758.81,20312.23,411841.07,-4861,4.99,-3.52,INR
ORD-103634,20-06-2024,FY2024,Q2,June,East,Furniture,Bookshelf,Small Business,Vikas,12,208543.47,158984.43,49559.04,44316.54,5242.5,228129.07,-19585.61,2.51,0.74,INR
ORD-100687,20-06-2024,FY2024,Q2,June,South,Consumer Goods,Travel Bag,Small Business,Rahul,2,56271.68,29519.62,26752.05,12168.99,14583.06,53794.71,2476.97,25.92,-6.48,INR
ORD-103953,20-06-2024,FY2024,Q2,June,West,Technology,Printer,Small Business,Vikas,20,995823.08,695215.67,300607.41,102156.09,198451.32,1091761.85,-95938.77,19.93,5.59,INR
ORD-101801,20-06-2024,FY2024,Q2,June,North,Office Supplies,Paper Pack,Consumer,Amit,19,808635.94,578205.33,230430.61,155416.12,75014.48,848026.15,-39390.21,9.28,13.37,INR
ORD-104500,21-06-2024,FY2024,Q2,June,South,Technology,Printer,Corporate,Vikas,15,404575.43,253455.1,151120.33,86376.2,64744.13,409908.74,-5333.31,16,22.06,INR
ORD-104684,21-06-2024,FY2024,Q2,June,North,Furniture,Conference Table,Corporate,Rahul,14,389798.65,272147.01,117651.64,78917.89,38733.75,420267.08,-30468.43,9.94,-1.84,INR
ORD-100274,21-06-2024,FY2024,Q2,June,West,Consumer Goods,Water Bottle,Corporate,Neha,5,231764.21,126099.54,105664.67,46697.46,58967.21,219635.96,12128.25,25.44,21.98,INR
ORD-103648,23-06-2024,FY2024,Q2,June,South,Consumer Goods,Calculator,Corporate,Vikas,2,62038.12,33714.32,28323.8,5371.64,22952.16,64623.14,-2585.02,37,11.28,INR
ORD-102819,23-06-2024,FY2024,Q2,June,South,Technology,Printer,Corporate,Vikas,8,52882.24,27719.2,25163.04,4599.81,20563.23,52038.47,843.78,38.88,0.3,INR
ORD-104711,23-06-2024,FY2024,Q2,June,Central,Technology,Printer,Consumer,Rohit,7,334947.57,238974.75,95972.81,33701.61,62271.2,318337.73,16609.84,18.59,-0.27,INR
ORD-101928,23-06-2024,FY2024,Q2,June,East,Office Supplies,File Folder,Corporate,Anjali,6,276123.24,170763.23,105360.01,28042.71,77317.3,298233.79,-22110.55,28,12.29,INR
ORD-102890,23-06-2024,FY2024,Q2,June,Central,Office Supplies,Stapler,Consumer,Rahul,11,17957.04,12402.65,5554.4,2770.48,2783.91,17762.37,194.67,15.5,4.49,INR
ORD-102797,23-06-2024,FY2024,Q2,June,South,Furniture,Bookshelf,Consumer,Amit,3,57729.74,42146.63,15583.11,10307.05,5276.06,53123.89,4605.85,9.14,0.79,INR
ORD-102433,23-06-2024,FY2024,Q2,June,South,Healthcare,First Aid Box,Corporate,Anjali,9,17704.65,10811.44,6893.21,1509.65,5383.56,17712.61,-7.96,30.41,16.1,INR
ORD-100510,23-06-2024,FY2024,Q2,June,South,Technology,Laptop,Small Business,Anjali,20,593092.03,400506.42,192585.61,83821.81,108763.8,587968.97,5123.05,18.34,1.6,INR
ORD-103455,24-06-2024,FY2024,Q2,June,North,Furniture,Bookshelf,Corporate,Priya,18,237979.48,169100.91,68878.57,39196.42,29682.15,254729.35,-16749.87,12.47,-2.15,INR
ORD-100122,24-06-2024,FY2024,Q2,June,East,Technology,Smartphone,Consumer,Sneha,2,65469.19,45328.45,20140.74,10444.69,9696.05,70891.71,-5422.51,14.81,23.88,INR
ORD-102841,24-06-2024,FY2024,Q2,June,South,Consumer Goods,Travel Bag,Corporate,Rohit,16,326273.05,231926.9,94346.15,67880,26466.15,342672.11,-16399.07,8.11,-0.66,INR
ORD-101996,24-06-2024,FY2024,Q2,June,West,Healthcare,Thermometer,Consumer,Rohit,15,334777.41,206412.42,128364.98,28187.82,100177.17,331813.02,2964.39,29.92,9.61,INR
ORD-103475,25-06-2024,FY2024,Q2,June,Central,Office Supplies,File Folder,Consumer,Sneha,6,26670.88,17448.17,9222.7,3759.3,5463.41,24148.8,2522.08,20.48,-0.64,INR
ORD-102572,25-06-2024,FY2024,Q2,June,Central,Office Supplies,File Folder,Consumer,Neha,20,935680.47,609673.18,326007.29,112690.59,213316.7,1023893.75,-88213.29,22.8,12.76,INR
ORD-104558,25-06-2024,FY2024,Q2,June,North,Technology,Printer,Small Business,Vikas,2,9559.18,6064.35,3494.83,837.34,2657.48,10626.4,-1067.22,27.8,6.06,INR
ORD-104790,25-06-2024,FY2024,Q2,June,South,Technology,Printer,Consumer,Vikas,4,25964.02,19569.05,6394.97,4617.8,1777.18,23615.9,2348.12,6.84,16.26,INR
ORD-100602,25-06-2024,FY2024,Q2,June,West,Furniture,Desk,Consumer,Amit,9,323190,205071.68,118118.32,40488.45,77629.87,322267.95,922.05,24.02,19.89,INR
ORD-102078,25-06-2024,FY2024,Q2,June,Central,Healthcare,First Aid Box,Corporate,Rahul,7,59558.76,45170.19,14388.57,10903.62,3484.95,54375.52,5183.24,5.85,0.64,INR
ORD-102686,25-06-2024,FY2024,Q2,June,North,Technology,Monitor,Consumer,Neha,17,466810.34,332527.73,134282.61,38270.64,96011.97,433177.45,33632.89,20.57,-0.1,INR
ORD-100715,26-06-2024,FY2024,Q2,June,South,Office Supplies,Notebook,Consumer,Amit,7,341773.2,195849.17,145924.03,67434.24,78489.8,362121.7,-20348.5,22.97,-1.23,INR
ORD-101805,26-06-2024,FY2024,Q2,June,North,Healthcare,Thermometer,Consumer,Priya,7,143984.35,90970.36,53013.98,19066.1,33947.88,133431.2,10553.14,23.58,4.69,INR
ORD-104034,26-06-2024,FY2024,Q2,June,South,Office Supplies,Paper Pack,Consumer,Neha,8,351154.43,191561.85,159592.58,65971.86,93620.73,362358.46,-11204.02,26.66,-3.23,INR
ORD-102735,27-06-2024,FY2024,Q2,June,South,Healthcare,Gloves,Small Business,Sneha,13,89740.82,67210.36,22530.46,18456.9,4073.57,81366.51,8374.31,4.54,1.92,INR
ORD-103362,27-06-2024,FY2024,Q2,June,East,Consumer Goods,Headphones,Consumer,Amit,3,11879.56,8638.48,3241.09,2414.69,826.4,12270.66,-391.1,6.96,5.99,INR
ORD-102274,27-06-2024,FY2024,Q2,June,East,Office Supplies,Paper Pack,Corporate,Neha,17,564803.42,344019.03,220784.39,61396.63,159387.76,587989.92,-23186.5,28.22,23.99,INR
ORD-102305,29-06-2024,FY2024,Q2,June,North,Technology,Laptop,Consumer,Anjali,13,64501.79,37777.81,26723.97,7418.32,19305.65,62454.61,2047.17,29.93,16.62,INR
ORD-104935,29-06-2024,FY2024,Q2,June,East,Office Supplies,Notebook,Corporate,Priya,2,87418.34,55142.1,32276.24,14863.64,17412.6,95258.45,-7840.11,19.92,-3.48,INR
ORD-100642,29-06-2024,FY2024,Q2,June,South,Consumer Goods,Headphones,Small Business,Vikas,4,67084.5,35994.49,31090.01,10437.15,20652.86,73233.67,-6149.17,30.79,12.48,INR
ORD-102987,29-06-2024,FY2024,Q2,June,North,Technology,Laptop,Corporate,Neha,5,24337.74,14267.34,10070.4,4271.1,5799.3,26546.67,-2208.92,23.83,22.03,INR
ORD-100613,29-06-2024,FY2024,Q2,June,Central,Healthcare,Gloves,Consumer,Rohit,15,11469.65,8455.35,3014.3,1769.85,1244.45,11248.98,220.67,10.85,23.99,INR
ORD-101117,29-06-2024,FY2024,Q2,June,South,Technology,Tablet,Consumer,Anjali,19,304644.13,202555.21,102088.92,43944.76,58144.15,302810.28,1833.85,19.09,22.75,INR
ORD-101877,29-06-2024,FY2024,Q2,June,South,Healthcare,Thermometer,Small Business,Rahul,10,100083.06,52605.64,47477.42,15401.53,32075.89,92496.78,7586.27,32.05,17.93,INR
ORD-104870,29-06-2024,FY2024,Q2,June,North,Furniture,Cabinet,Corporate,Anjali,9,258117.13,140110.23,118006.89,21520.35,96486.55,259978.81,-1861.68,37.38,-1.91,INR
ORD-102698,30-06-2024,FY2024,Q2,June,East,Healthcare,First Aid Box,Corporate,Vikas,9,49256.54,36707.76,12548.78,8898.11,3650.67,49279.29,-22.75,7.41,17.2,INR
ORD-102114,30-06-2024,FY2024,Q2,June,West,Office Supplies,Pen Set,Consumer,Neha,17,74247.27,56904.11,17343.16,7746.86,9596.3,67421.14,6826.13,12.92,15.11,INR
ORD-103375,30-06-2024,FY2024,Q2,June,South,Technology,Printer,Consumer,Rohit,13,436694.46,312895.4,123799.06,49544.65,74254.41,404412.45,32282.01,17,-2.31,INR
ORD-100240,30-06-2024,FY2024,Q2,June,West,Consumer Goods,Calculator,Consumer,Rahul,6,84664.78,58239.44,26425.34,6975.46,19449.88,92027.13,-7362.35,22.97,-4.51,INR
ORD-104871,01-07-2024,FY2024,Q3,July,North,Technology,Monitor,Small Business,Anjali,14,265359.72,172010.3,93349.42,25621.09,67728.33,248348.83,17010.89,25.52,19.01,INR
ORD-100718,01-07-2024,FY2024,Q3,July,North,Consumer Goods,Travel Bag,Consumer,Anjali,1,1438.84,967.15,471.68,200.69,270.99,1511.68,-72.84,18.83,17.66,INR
ORD-102133,01-07-2024,FY2024,Q3,July,South,Office Supplies,Stapler,Consumer,Anjali,12,422844.84,298618.18,124226.65,89883.47,34343.18,466134.65,-43289.81,8.12,14.64,INR
ORD-104823,02-07-2024,FY2024,Q3,July,Central,Technology,Monitor,Consumer,Rohit,11,9380.93,5451.67,3929.26,989.29,2939.97,8808.44,572.49,31.34,22.4,INR
ORD-104013,02-07-2024,FY2024,Q3,July,West,Consumer Goods,Water Bottle,Small Business,Priya,8,235538.38,147959.45,87578.92,49062.87,38516.05,218834.47,16703.91,16.35,2.07,INR
ORD-103312,02-07-2024,FY2024,Q3,July,West,Consumer Goods,Water Bottle,Consumer,Amit,17,306871.54,185632.51,121239.02,45358.11,75880.91,334257,-27385.46,24.73,-1.13,INR
ORD-101415,02-07-2024,FY2024,Q3,July,North,Office Supplies,Paper Pack,Consumer,Vikas,2,62393.58,47310.02,15083.56,11652.65,3430.91,60813.08,1580.5,5.5,11.23,INR
ORD-102352,03-07-2024,FY2024,Q3,July,East,Consumer Goods,Calculator,Consumer,Amit,14,695848.26,534353.41,161494.85,78370.04,83124.82,716637.08,-20788.82,11.95,18.16,INR
ORD-104942,03-07-2024,FY2024,Q3,July,North,Furniture,Desk,Corporate,Amit,10,185682.02,105870.3,79811.72,27945.23,51866.49,167929.54,17752.47,27.93,10.26,INR
ORD-100806,03-07-2024,FY2024,Q3,July,South,Technology,Monitor,Consumer,Anjali,17,237967.83,177154.92,60812.9,21198.47,39614.43,266312.74,-28344.91,16.65,-6.08,INR
ORD-100832,03-07-2024,FY2024,Q3,July,North,Consumer Goods,Backpack,Consumer,Rahul,8,131701.59,95218.77,36482.81,27519.46,8963.35,127243.4,4458.19,6.81,23.47,INR
ORD-104756,03-07-2024,FY2024,Q3,July,East,Technology,Laptop,Small Business,Priya,12,128337.01,96400.94,31936.07,25934.5,6001.56,124865.75,3471.26,4.68,-2.54,INR
ORD-104786,04-07-2024,FY2024,Q3,July,West,Office Supplies,Paper Pack,Consumer,Priya,5,175928.59,94293.2,81635.39,18395.75,63239.65,171244.07,4684.52,35.95,12.72,INR
ORD-102343,04-07-2024,FY2024,Q3,July,South,Technology,Laptop,Consumer,Neha,9,60580.98,45911.31,14669.67,8576.43,6093.24,59777.34,803.65,10.06,17.31,INR
ORD-100356,04-07-2024,FY2024,Q3,July,Central,Furniture,Desk,Consumer,Rahul,17,288023.82,201797.63,86226.19,44758.21,41467.98,308037.23,-20013.41,14.4,20.44,INR
ORD-100177,04-07-2024,FY2024,Q3,July,West,Technology,Tablet,Consumer,Sneha,11,168996.93,105036.1,63960.82,13855.02,50105.8,164080.99,4915.93,29.65,3.16,INR
ORD-104038,05-07-2024,FY2024,Q3,July,East,Technology,Monitor,Corporate,Anjali,14,597975.28,427423.92,170551.36,84280.97,86270.39,597689.69,285.59,14.43,20.91,INR
ORD-100987,05-07-2024,FY2024,Q3,July,West,Furniture,Cabinet,Small Business,Rahul,8,285113.05,172232.05,112881,47668.2,65212.8,297570.74,-12457.69,22.87,-0.79,INR
ORD-103026,05-07-2024,FY2024,Q3,July,West,Furniture,Office Chair,Consumer,Neha,7,168148.47,113727.16,54421.32,16183.89,38237.42,184841.99,-16693.52,22.74,2.71,INR
ORD-101384,06-07-2024,FY2024,Q3,July,East,Technology,Smartphone,Corporate,Sneha,19,936408.83,591161.03,345247.8,177161.52,168086.28,1012300.75,-75891.92,17.95,18.61,INR
ORD-101464,06-07-2024,FY2024,Q3,July,Central,Healthcare,BP Monitor,Small Business,Neha,8,251027.44,194834.05,56193.39,27678.49,28514.9,231195,19832.44,11.36,2.32,INR
ORD-102471,06-07-2024,FY2024,Q3,July,West,Technology,Tablet,Small Business,Vikas,19,374557.23,234840.33,139716.9,43106.51,96610.39,396427.2,-21869.98,25.79,6.2,INR
ORD-103036,06-07-2024,FY2024,Q3,July,East,Furniture,Bookshelf,Consumer,Priya,1,14400.22,9102.42,5297.8,2070.44,3227.36,15812.07,-1411.85,22.41,10.45,INR
ORD-103217,06-07-2024,FY2024,Q3,July,North,Technology,Smartphone,Corporate,Anjali,13,264646.4,167220.52,97425.88,24580.97,72844.91,266182.54,-1536.14,27.53,23.47,INR
ORD-101686,07-07-2024,FY2024,Q3,July,West,Office Supplies,Notebook,Consumer,Rohit,15,443075.34,293604.82,149470.53,77859.94,71610.59,469257.37,-26182.03,16.16,2.06,INR
ORD-100800,07-07-2024,FY2024,Q3,July,North,Furniture,Bookshelf,Consumer,Neha,11,389250.93,234488.05,154762.88,74876.59,79886.29,425865.14,-36614.21,20.52,1.49,INR
ORD-104341,07-07-2024,FY2024,Q3,July,Central,Technology,Tablet,Consumer,Neha,20,987421.77,657274.32,330147.45,163565.59,166581.86,1091377.83,-103956.06,16.87,8.18,INR
ORD-101881,07-07-2024,FY2024,Q3,July,West,Technology,Printer,Consumer,Priya,1,31227.51,17573.28,13654.23,2745.23,10909.01,28862.81,2364.7,34.93,3.48,INR
ORD-102250,07-07-2024,FY2024,Q3,July,West,Technology,Printer,Corporate,Rohit,14,439393.34,321842.92,117550.43,80050.49,37499.94,445016.16,-5622.81,8.53,5.68,INR
ORD-101883,07-07-2024,FY2024,Q3,July,Central,Office Supplies,File Folder,Corporate,Amit,18,180332.77,138266.26,42066.51,19906.84,22159.67,201651.6,-21318.83,12.29,-7.76,INR
ORD-102459,08-07-2024,FY2024,Q3,July,East,Healthcare,BP Monitor,Consumer,Rohit,4,131542.38,90366.22,41176.16,19695.95,21480.21,141833.92,-10291.54,16.33,-3.62,INR
